CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.tiltInclination,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.mode,CAMERA.photosTaken,CAMERA.panoPhotoSequence,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY1.chargeLevel [%],BATTERY2.chargeLevel [%],BATTERY1.currentPV [V],BATTERY2.currentPV [V],BATTERY1.currentCapacity [mAh],BATTERY2.currentCapacity [mAh],BATTERY1.fullCapacity [mAh],BATTERY2.fullCapacity [mAh],BATTERY1.voltage [V],BATTERY2.voltage [V],BATTERY1.isCellVoltageEstimated,BATTERY1.cellVoltage1 [V],BATTERY1.cellVoltage2 [V],BATTERY1.cellVoltage3 [V],BATTERY1.cellVoltage4 [V],BATTERY1.cellVoltage5 [V],BATTERY1.cellVoltage6 [V],BATTERY1.cellVoltage7 [V],BATTERY1.cellVoltage8 [V],BATTERY1.cellVoltage9 [V],BATTERY1.cellVoltage10 [V],BATTERY1.cellVoltage11 [V],BATTERY1.cellVoltage12 [V],BATTERY1.cellVoltageDeviation [V],BATTERY1.maxCellVoltageDeviation [V],BATTERY1.isCellVoltageDeviationHigh,BATTERY1.isVoltageLow,BATTERY2.isCellVoltageEstimated,BATTERY2.cellVoltage1 [V],BATTERY2.cellVoltage2 [V],BATTERY2.cellVoltage3 [V],BATTERY2.cellVoltage4 [V],BATTERY2.cellVoltage5 [V],BATTERY2.cellVoltage6 [V],BATTERY2.cellVoltage7 [V],BATTERY2.cellVoltage8 [V],BATTERY2.cellVoltage9 [V],BATTERY2.cellVoltage10 [V],BATTERY2.cellVoltage11 [V],BATTERY2.cellVoltage12 [V],BATTERY2.cellVoltageDeviation [V],BATTERY2.maxCellVoltageDeviation [V],BATTERY2.isCellVoltageDeviationHigh,BATTERY2.isVoltageLow,BATTERY1.current [A],BATTERY2.current [A],BATTERY1.temperature [F],BATTERY2.temperature [F],BATTERY1.minTemperature [F],BATTERY2.minTemperature [F],BATTERY1.maxTemperature [F],BATTERY2.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY1.timesCharged,BATTERY2.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.distanceMax [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.location,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.droneManufacturerModel,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
2023-11-01,11:11:10.46 AM,13m 21.6s,801.6,33.7954737968726,-117.4576518452194,242.4,290.3,17.0,1471,5849.5,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-1.1,-1.9,2.1,2.9,2.9,2.5,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1339,789,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142476.5,18996.87,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5118.9,5118.9,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:10.56 AM,13m 21.7s,801.7,33.7954760167707,-117.4576516842454,242.4,290.3,17.3,1471,5850.4,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-1.6,-2.1,2.6,2.8,2.8,3.4,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1343,784,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,3.843,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142476.5,18996.87,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.0,5119.0,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:10.67 AM,13m 21.8s,801.8,33.7954784903411,-117.4576513279915,242.4,290.3,17.3,1471,5851.3,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-2,-2.3,3,2.8,2.8,6.8,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1337,793,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.1,5119.1,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:10.77 AM,13m 21.9s,801.9,33.7954807285373,-117.4576511313922,242.4,290.3,17.3,1471,5852.1,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-2.3,-2.4,3.3,2.8,2.8,4.1,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1330,803,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.2,5119.2,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:10.87 AM,13m 22.0s,802.0,33.79548277265,-117.4576509625014,242.4,290.3,17.3,1471,5852.8,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-2.4,-2.4,3.3,2.8,2.8,3.9,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1332,808,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.3,5119.3,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:10.97 AM,13m 22.1s,802.1,33.795485002314,-117.4576507553464,242.1,290.3,17.3,1470,5853.6,5.149822,6.452321,5.144962,5.816044,0.223694,6.039738,0.223694,0.894776,-2.3,-2.4,3.3,2.8,2.8,4.4,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1330,809,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.4,5119.4,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.08 AM,13m 22.2s,802.2,33.7954876396766,-117.4576504861767,242.1,290.3,17.3,1470,5854.6,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.223694,0.894776,-2,-2.4,3.1,2.9,2.9,4.8,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1337,798,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.6,5119.6,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.18 AM,13m 22.3s,802.3,33.7954899182726,-117.4576502750633,242.1,290.3,17.3,1470,5855.4,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.223694,0.894776,-2,-2.4,3.1,2.9,2.9,4.4,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1336,797,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.7,5119.7,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.28 AM,13m 22.4s,802.4,33.7954920306778,-117.4576499082537,242.1,290.3,17.3,1470,5856.2,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.223694,0.894776,-2,-2.5,3.2,2.9,2.9,8.2,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1337,797,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,6070,,10290,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,18.954,,98.6,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.8,5119.8,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.13,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.38 AM,13m 22.5s,802.5,33.7954943039283,-117.4576496707511,242.1,290.3,17.3,1470,5857.1,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.223694,0.894776,-2,-2.4,3.1,2.9,2.9,4.9,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1336,797,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,3019,,5118,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,9.558,,95.9,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.9,5119.9,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.35,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.49 AM,13m 22.6s,802.6,33.795496574506,-117.4576498501975,241.7,290.3,17.3,1470,5857.9,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.447388,0.894776,-2.1,-2.4,3.1,2.9,2.9,356.2,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1326,805,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,3019,,5118,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,9.558,,95.9,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5119.9,5119.9,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.35,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.59 AM,13m 22.7s,802.7,33.7954988540958,-117.4576496351257,241.7,290.3,17.3,1470,5858.7,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.447388,0.894776,-2,-2.5,3.2,2.8,2.8,4.4,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1329,799,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,3019,,5118,,46.128,,True,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,3.844,0,,False,False,True,,,,,,,,,,,,,,,False,False,9.558,,95.9,,76.6,,98.6,,1148,128,24,22,8,142918.7,19055.83,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5120.0,5120.0,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.35,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
2023-11-01,11:11:11.69 AM,13m 22.8s,802.8,33.795501094348,-117.4576492775524,241.7,290.3,17.3,1470,5859.5,5.373314,6.452321,5.368656,5.816044,0.223694,6.039738,0.447388,0.894776,-1.9,-2.6,3.2,2.8,2.8,7.5,Tripod,Other,,22,5,True,,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-108.2,0,-4.7,355.3,False,False,False,False,False,,0,0,False,False,No Card,100,100,1024,1333,796,1024,2,False,False,False,False,False,0,False,False,False,False,59,,46.128,,3019,,5118,,46.128,,True,3.845,3.845,3.845,3.845,3.845,3.845,3.845,3.845,3.845,3.845,3.845,3.845,0,,False,False,True,,,,,,,,,,,,,,,False,False,9.558,,95.9,,76.6,,98.6,,1147,128,24,22,8,143222.0,19096.27,,Idle,,20,,10,,18,,Go Home,True,True,True,False,False,False,False,False,True,False,False,False,33.7947879861886,-117.4745163645984,5120.2,5120.2,993.6,396.9,True,1,1,False,False,False,False,,True,False,False,Course Lock,196.8,67,16.4,93,SW,SW,3.35,6.71,Calm,False,False,Android,7.0.2,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,"Corona, CA",1485.8,11.5,288.7,6.966949,3.35541,0,0,DJI Matrice 300 RTK,M300 RTK,1ZN7L4R0H1D00F,1W9DL31001461C,1ZMLH8300204F0,1Z6PK42FA4003H,DJI Pilot,Android,7.0.2,E4624DBA-E48B-FD0F-F438-CA33F28FF446,1ZN7L4R0H1D00F,1W9DL31001461C,,1ZMLH8300204F0,1W9DL31001461C,,,,,
