CUSTOM.updateTime [local],WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,Drone_Time(UTC+RFC3339),Drone_Time(PST)_Clean,Drone_Direction,WindSpeed(m/s)
2:41:29.92 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:29.920Z,2023-11-01T14:41:29.920000-07:00,315.0,2.6956512
2:41:30.02 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.020Z,2023-11-01T14:41:30.020000-07:00,315.0,2.6956512
2:41:30.13 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.130Z,2023-11-01T14:41:30.130000-07:00,315.0,2.6956512
2:41:30.23 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.230Z,2023-11-01T14:41:30.230000-07:00,315.0,2.6956512
2:41:30.34 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.340Z,2023-11-01T14:41:30.340000-07:00,315.0,2.6956512
2:41:30.45 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.450Z,2023-11-01T14:41:30.450000-07:00,315.0,2.6956512
2:41:30.55 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.550Z,2023-11-01T14:41:30.550000-07:00,315.0,2.6956512
2:41:30.65 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.650Z,2023-11-01T14:41:30.650000-07:00,315.0,2.6956512
2:41:30.76 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.760Z,2023-11-01T14:41:30.760000-07:00,315.0,2.6956512
2:41:30.86 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.860Z,2023-11-01T14:41:30.860000-07:00,315.0,2.6956512
2:41:30.94 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:30.940Z,2023-11-01T14:41:30.940000-07:00,315.0,2.6956512
2:41:31.04 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:31.040Z,2023-11-01T14:41:31.040000-07:00,315.0,2.6956512
2:41:31.14 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:31.140Z,2023-11-01T14:41:31.140000-07:00,315.0,2.6956512
2:41:31.24 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:31.240Z,2023-11-01T14:41:31.240000-07:00,315.0,2.6956512
2:41:31.34 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:31.340Z,2023-11-01T14:41:31.340000-07:00,315.0,2.6956512
2:41:31.44 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:31.440Z,2023-11-01T14:41:31.440000-07:00,315.0,2.6956512
2:41:31.54 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:31.540Z,2023-11-01T14:41:31.540000-07:00,315.0,2.7984704
2:41:31.64 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:31.640Z,2023-11-01T14:41:31.640000-07:00,315.0,2.7984704
2:41:31.74 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:31.740Z,2023-11-01T14:41:31.740000-07:00,315.0,2.7984704
2:41:31.84 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:31.840Z,2023-11-01T14:41:31.840000-07:00,315.0,2.7984704
2:41:31.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:31.940Z,2023-11-01T14:41:31.940000-07:00,315.0,2.7984704
2:41:32.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:32.040Z,2023-11-01T14:41:32.040000-07:00,315.0,2.7984704
2:41:32.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:32.140Z,2023-11-01T14:41:32.140000-07:00,315.0,2.7984704
2:41:32.24 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.240Z,2023-11-01T14:41:32.240000-07:00,315.0,2.6956512
2:41:32.30 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.300Z,2023-11-01T14:41:32.300000-07:00,315.0,2.6956512
2:41:32.41 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.410Z,2023-11-01T14:41:32.410000-07:00,315.0,2.6956512
2:41:32.51 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.510Z,2023-11-01T14:41:32.510000-07:00,315.0,2.6956512
2:41:32.62 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.620Z,2023-11-01T14:41:32.620000-07:00,315.0,2.6956512
2:41:32.72 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.720Z,2023-11-01T14:41:32.720000-07:00,315.0,2.6956512
2:41:32.82 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:32.820Z,2023-11-01T14:41:32.820000-07:00,315.0,2.6956512
2:41:32.92 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:32.920Z,2023-11-01T14:41:32.920000-07:00,315.0,2.7984704
2:41:33.02 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.020Z,2023-11-01T14:41:33.020000-07:00,315.0,2.7984704
2:41:33.13 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.130Z,2023-11-01T14:41:33.130000-07:00,315.0,2.7984704
2:41:33.23 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.230Z,2023-11-01T14:41:33.230000-07:00,315.0,2.7984704
2:41:33.34 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.340Z,2023-11-01T14:41:33.340000-07:00,315.0,2.7984704
2:41:33.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.440Z,2023-11-01T14:41:33.440000-07:00,315.0,2.7984704
2:41:33.55 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.550Z,2023-11-01T14:41:33.550000-07:00,315.0,2.7984704
2:41:33.65 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.650Z,2023-11-01T14:41:33.650000-07:00,315.0,2.7984704
2:41:33.75 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.750Z,2023-11-01T14:41:33.750000-07:00,315.0,2.7984704
2:41:33.84 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.840Z,2023-11-01T14:41:33.840000-07:00,315.0,2.7984704
2:41:33.96 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:33.960Z,2023-11-01T14:41:33.960000-07:00,315.0,2.7984704
2:41:34.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.040Z,2023-11-01T14:41:34.040000-07:00,315.0,2.7984704
2:41:34.17 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.170Z,2023-11-01T14:41:34.170000-07:00,315.0,2.7984704
2:41:34.24 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.240Z,2023-11-01T14:41:34.240000-07:00,315.0,2.7984704
2:41:34.38 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.380Z,2023-11-01T14:41:34.380000-07:00,315.0,2.7984704
2:41:34.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.440Z,2023-11-01T14:41:34.440000-07:00,315.0,2.7984704
2:41:34.54 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.540Z,2023-11-01T14:41:34.540000-07:00,315.0,2.7984704
2:41:34.64 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:34.640Z,2023-11-01T14:41:34.640000-07:00,315.0,2.7984704
2:41:34.74 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:34.740Z,2023-11-01T14:41:34.740000-07:00,315.0,2.6956512
2:41:34.84 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:34.840Z,2023-11-01T14:41:34.840000-07:00,315.0,2.6956512
2:41:34.94 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:34.940Z,2023-11-01T14:41:34.940000-07:00,315.0,2.6956512
2:41:35.04 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.040Z,2023-11-01T14:41:35.040000-07:00,315.0,2.6956512
2:41:35.14 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.140Z,2023-11-01T14:41:35.140000-07:00,315.0,2.6956512
2:41:35.24 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.240Z,2023-11-01T14:41:35.240000-07:00,315.0,2.6956512
2:41:35.30 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.300Z,2023-11-01T14:41:35.300000-07:00,315.0,2.6956512
2:41:35.41 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.410Z,2023-11-01T14:41:35.410000-07:00,315.0,2.6956512
2:41:35.51 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.510Z,2023-11-01T14:41:35.510000-07:00,315.0,2.6956512
2:41:35.61 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.610Z,2023-11-01T14:41:35.610000-07:00,315.0,2.6956512
2:41:35.72 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.720Z,2023-11-01T14:41:35.720000-07:00,315.0,2.6956512
2:41:35.82 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.820Z,2023-11-01T14:41:35.820000-07:00,315.0,2.6956512
2:41:35.92 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:35.920Z,2023-11-01T14:41:35.920000-07:00,315.0,2.6956512
2:41:36.03 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.030Z,2023-11-01T14:41:36.030000-07:00,315.0,2.6956512
2:41:36.13 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.130Z,2023-11-01T14:41:36.130000-07:00,315.0,2.6956512
2:41:36.24 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.240Z,2023-11-01T14:41:36.240000-07:00,315.0,2.6956512
2:41:36.34 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.340Z,2023-11-01T14:41:36.340000-07:00,315.0,2.6956512
2:41:36.45 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.450Z,2023-11-01T14:41:36.450000-07:00,315.0,2.6956512
2:41:36.55 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.550Z,2023-11-01T14:41:36.550000-07:00,315.0,2.6956512
2:41:36.65 PM,NW,S,6.03,6.48,Calm,False,False,2023-11-01T21:41:36.650Z,2023-11-01T14:41:36.650000-07:00,315.0,2.6956512
2:41:36.76 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:36.760Z,2023-11-01T14:41:36.760000-07:00,315.0,2.7984704
2:41:36.86 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:36.860Z,2023-11-01T14:41:36.860000-07:00,315.0,2.7984704
2:41:36.97 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:36.970Z,2023-11-01T14:41:36.970000-07:00,315.0,2.7984704
2:41:37.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.040Z,2023-11-01T14:41:37.040000-07:00,315.0,2.7984704
2:41:37.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.140Z,2023-11-01T14:41:37.140000-07:00,315.0,2.7984704
2:41:37.28 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.280Z,2023-11-01T14:41:37.280000-07:00,315.0,2.7984704
2:41:37.34 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.340Z,2023-11-01T14:41:37.340000-07:00,315.0,2.7984704
2:41:37.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.440Z,2023-11-01T14:41:37.440000-07:00,315.0,2.7984704
2:41:37.54 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.540Z,2023-11-01T14:41:37.540000-07:00,315.0,2.7984704
2:41:37.64 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.640Z,2023-11-01T14:41:37.640000-07:00,315.0,2.7984704
2:41:37.74 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.740Z,2023-11-01T14:41:37.740000-07:00,315.0,2.7984704
2:41:37.84 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.840Z,2023-11-01T14:41:37.840000-07:00,315.0,2.7984704
2:41:37.90 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:37.900Z,2023-11-01T14:41:37.900000-07:00,315.0,2.7984704
2:41:38.01 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.010Z,2023-11-01T14:41:38.010000-07:00,315.0,2.7984704
2:41:38.11 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.110Z,2023-11-01T14:41:38.110000-07:00,315.0,2.7984704
2:41:38.21 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.210Z,2023-11-01T14:41:38.210000-07:00,315.0,2.7984704
2:41:38.32 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.320Z,2023-11-01T14:41:38.320000-07:00,315.0,2.7984704
2:41:38.42 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.420Z,2023-11-01T14:41:38.420000-07:00,315.0,2.7984704
2:41:38.52 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.520Z,2023-11-01T14:41:38.520000-07:00,315.0,2.7984704
2:41:38.63 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.630Z,2023-11-01T14:41:38.630000-07:00,315.0,2.7984704
2:41:38.74 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.740Z,2023-11-01T14:41:38.740000-07:00,315.0,2.7984704
2:41:38.84 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.840Z,2023-11-01T14:41:38.840000-07:00,315.0,2.7984704
2:41:38.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:38.940Z,2023-11-01T14:41:38.940000-07:00,315.0,2.7984704
2:41:39.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.040Z,2023-11-01T14:41:39.040000-07:00,315.0,2.7984704
2:41:39.15 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.150Z,2023-11-01T14:41:39.150000-07:00,315.0,2.7984704
2:41:39.26 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.260Z,2023-11-01T14:41:39.260000-07:00,315.0,2.7984704
2:41:39.35 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.350Z,2023-11-01T14:41:39.350000-07:00,315.0,2.7984704
2:41:39.46 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.460Z,2023-11-01T14:41:39.460000-07:00,315.0,2.7984704
2:41:39.56 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.560Z,2023-11-01T14:41:39.560000-07:00,315.0,2.7984704
2:41:39.64 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.640Z,2023-11-01T14:41:39.640000-07:00,315.0,2.7984704
2:41:39.77 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.770Z,2023-11-01T14:41:39.770000-07:00,315.0,2.7984704
2:41:39.84 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.840Z,2023-11-01T14:41:39.840000-07:00,315.0,2.7984704
2:41:39.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:39.940Z,2023-11-01T14:41:39.940000-07:00,315.0,2.7984704
2:41:40.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.040Z,2023-11-01T14:41:40.040000-07:00,315.0,2.7984704
2:41:40.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.140Z,2023-11-01T14:41:40.140000-07:00,315.0,2.7984704
2:41:40.24 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.240Z,2023-11-01T14:41:40.240000-07:00,315.0,2.7984704
2:41:40.34 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.340Z,2023-11-01T14:41:40.340000-07:00,315.0,2.7984704
2:41:40.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.440Z,2023-11-01T14:41:40.440000-07:00,315.0,2.7984704
2:41:40.50 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.500Z,2023-11-01T14:41:40.500000-07:00,315.0,2.7984704
2:41:40.61 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.610Z,2023-11-01T14:41:40.610000-07:00,315.0,2.7984704
2:41:40.72 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.720Z,2023-11-01T14:41:40.720000-07:00,315.0,2.7984704
2:41:40.82 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.820Z,2023-11-01T14:41:40.820000-07:00,315.0,2.7984704
2:41:40.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:40.940Z,2023-11-01T14:41:40.940000-07:00,315.0,2.7984704
2:41:41.03 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.030Z,2023-11-01T14:41:41.030000-07:00,315.0,2.7984704
2:41:41.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.140Z,2023-11-01T14:41:41.140000-07:00,315.0,2.7984704
2:41:41.25 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.250Z,2023-11-01T14:41:41.250000-07:00,315.0,2.7984704
2:41:41.36 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.360Z,2023-11-01T14:41:41.360000-07:00,315.0,2.7984704
2:41:41.46 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.460Z,2023-11-01T14:41:41.460000-07:00,315.0,2.7984704
2:41:41.56 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.560Z,2023-11-01T14:41:41.560000-07:00,315.0,2.7984704
2:41:41.66 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.660Z,2023-11-01T14:41:41.660000-07:00,315.0,2.7984704
2:41:41.77 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.770Z,2023-11-01T14:41:41.770000-07:00,315.0,2.7984704
2:41:41.87 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.870Z,2023-11-01T14:41:41.870000-07:00,315.0,2.7984704
2:41:41.98 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:41.980Z,2023-11-01T14:41:41.980000-07:00,315.0,2.7984704
2:41:42.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.040Z,2023-11-01T14:41:42.040000-07:00,315.0,2.7984704
2:41:42.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.140Z,2023-11-01T14:41:42.140000-07:00,315.0,2.7984704
2:41:42.24 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.240Z,2023-11-01T14:41:42.240000-07:00,315.0,2.7984704
2:41:42.34 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.340Z,2023-11-01T14:41:42.340000-07:00,315.0,2.7984704
2:41:42.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.440Z,2023-11-01T14:41:42.440000-07:00,315.0,2.7984704
2:41:42.54 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.540Z,2023-11-01T14:41:42.540000-07:00,315.0,2.7984704
2:41:42.64 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.640Z,2023-11-01T14:41:42.640000-07:00,315.0,2.7984704
2:41:42.74 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.740Z,2023-11-01T14:41:42.740000-07:00,315.0,2.7984704
2:41:42.80 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.800Z,2023-11-01T14:41:42.800000-07:00,315.0,2.7984704
2:41:42.90 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:42.900Z,2023-11-01T14:41:42.900000-07:00,315.0,2.7984704
2:41:43.01 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.010Z,2023-11-01T14:41:43.010000-07:00,315.0,2.7984704
2:41:43.11 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.110Z,2023-11-01T14:41:43.110000-07:00,315.0,2.7984704
2:41:43.21 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.210Z,2023-11-01T14:41:43.210000-07:00,315.0,2.7984704
2:41:43.31 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.310Z,2023-11-01T14:41:43.310000-07:00,315.0,2.7984704
2:41:43.42 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.420Z,2023-11-01T14:41:43.420000-07:00,315.0,2.7984704
2:41:43.52 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.520Z,2023-11-01T14:41:43.520000-07:00,315.0,2.7984704
2:41:43.62 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.620Z,2023-11-01T14:41:43.620000-07:00,315.0,2.7984704
2:41:43.73 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.730Z,2023-11-01T14:41:43.730000-07:00,315.0,2.7984704
2:41:43.83 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.830Z,2023-11-01T14:41:43.830000-07:00,315.0,2.7984704
2:41:43.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:43.940Z,2023-11-01T14:41:43.940000-07:00,315.0,2.7984704
2:41:44.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.040Z,2023-11-01T14:41:44.040000-07:00,315.0,2.7984704
2:41:44.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.140Z,2023-11-01T14:41:44.140000-07:00,315.0,2.7984704
2:41:44.25 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.250Z,2023-11-01T14:41:44.250000-07:00,315.0,2.7984704
2:41:44.36 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.360Z,2023-11-01T14:41:44.360000-07:00,315.0,2.7984704
2:41:44.46 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.460Z,2023-11-01T14:41:44.460000-07:00,315.0,2.7984704
2:41:44.56 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.560Z,2023-11-01T14:41:44.560000-07:00,315.0,2.7984704
2:41:44.67 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.670Z,2023-11-01T14:41:44.670000-07:00,315.0,2.7984704
2:41:44.77 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.770Z,2023-11-01T14:41:44.770000-07:00,315.0,2.7984704
2:41:44.87 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.870Z,2023-11-01T14:41:44.870000-07:00,315.0,2.7984704
2:41:44.94 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:44.940Z,2023-11-01T14:41:44.940000-07:00,315.0,2.7984704
2:41:45.04 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.040Z,2023-11-01T14:41:45.040000-07:00,315.0,2.7984704
2:41:45.14 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.140Z,2023-11-01T14:41:45.140000-07:00,315.0,2.7984704
2:41:45.24 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.240Z,2023-11-01T14:41:45.240000-07:00,315.0,2.7984704
2:41:45.34 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.340Z,2023-11-01T14:41:45.340000-07:00,315.0,2.7984704
2:41:45.44 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.440Z,2023-11-01T14:41:45.440000-07:00,315.0,2.7984704
2:41:45.54 PM,NW,S,6.26,6.48,Calm,False,False,2023-11-01T21:41:45.540Z,2023-11-01T14:41:45.540000-07:00,315.0,2.7984704
2:41:45.60 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:45.600Z,2023-11-01T14:41:45.600000-07:00,315.0,2.8968192
2:41:45.71 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:45.710Z,2023-11-01T14:41:45.710000-07:00,315.0,2.8968192
2:41:45.81 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:45.810Z,2023-11-01T14:41:45.810000-07:00,315.0,2.8968192
2:41:45.91 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:45.910Z,2023-11-01T14:41:45.910000-07:00,315.0,2.8968192
2:41:46.02 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.020Z,2023-11-01T14:41:46.020000-07:00,315.0,2.8968192
2:41:46.12 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.120Z,2023-11-01T14:41:46.120000-07:00,315.0,2.8968192
2:41:46.23 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.230Z,2023-11-01T14:41:46.230000-07:00,315.0,2.8968192
2:41:46.33 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.330Z,2023-11-01T14:41:46.330000-07:00,315.0,2.8968192
2:41:46.44 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.440Z,2023-11-01T14:41:46.440000-07:00,315.0,2.8968192
2:41:46.54 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.540Z,2023-11-01T14:41:46.540000-07:00,315.0,2.8968192
2:41:46.64 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.640Z,2023-11-01T14:41:46.640000-07:00,315.0,2.8968192
2:41:46.75 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.750Z,2023-11-01T14:41:46.750000-07:00,315.0,2.8968192
2:41:46.85 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.850Z,2023-11-01T14:41:46.850000-07:00,315.0,2.8968192
2:41:46.96 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:46.960Z,2023-11-01T14:41:46.960000-07:00,315.0,2.8968192
2:41:47.04 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:47.040Z,2023-11-01T14:41:47.040000-07:00,315.0,2.8968192
2:41:47.16 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:47.160Z,2023-11-01T14:41:47.160000-07:00,315.0,2.8968192
2:41:47.27 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:47.270Z,2023-11-01T14:41:47.270000-07:00,315.0,2.8968192
2:41:47.37 PM,NW,S,6.48,6.48,Calm,False,False,2023-11-01T21:41:47.370Z,2023-11-01T14:41:47.370000-07:00,315.0,2.8968192
